forecaster_id,target_year,forecast_year,forecast_quarter,ens_fc
20,2010,2009,1,0.7
22,2010,2009,1,0.5
23,2010,2009,1,0.8
24,2010,2009,1,1
26,2010,2009,1,-1
28,2010,2009,1,1.2
29,2010,2009,1,0.5
32,2010,2009,1,0.1
33,2010,2009,1,0.5
35,2010,2009,1,0.2
36,2010,2009,1,0
37,2010,2009,1,0.5
38,2010,2009,1,0.7
39,2010,2009,1,1
41,2010,2009,1,0.5
42,2010,2009,1,0.6
47,2010,2009,1,1.6
52,2010,2009,1,0.2
56,2010,2009,1,1.1
57,2010,2009,1,0.9
58,2010,2009,1,-0.2
60,2010,2009,1,1.3
65,2010,2009,1,0.8
67,2010,2009,1,0.5
68,2010,2009,1,1
70,2010,2009,1,0.3
72,2010,2009,1,0.2
82,2010,2009,1,0.8
84,2010,2009,1,0.2
85,2010,2009,1,0.6
88,2010,2009,1,1
89,2010,2009,1,1.1
90,2010,2009,1,0.6
91,2010,2009,1,0.7
93,2010,2009,1,1.1
94,2010,2009,1,0.3
95,2010,2009,1,0.6
96,2010,2009,1,0.5
97,2010,2009,1,1.6
98,2010,2009,1,0.8
99,2010,2009,1,1
100,2010,2009,1,0.9
101,2010,2009,1,1.6
103,2010,2009,1,1.8
105,2010,2009,1,0.4
107,2010,2009,1,0.778478947112
108,2010,2009,1,0.3
1,2009,2009,2,-3
3,2009,2009,2,-2.5
4,2009,2009,2,-3
5,2009,2009,2,-3.8
7,2009,2009,2,-4.5
8,2009,2009,2,-3.6
10,2009,2009,2,-3.8192624
14,2009,2009,2,-4.7
15,2009,2009,2,-3.5
16,2009,2009,2,-3.9
19,2009,2009,2,-4
20,2009,2009,2,-3.5
22,2009,2009,2,-3.5
23,2009,2009,2,-4.5
24,2009,2009,2,-4.5
26,2009,2009,2,-5
29,2009,2009,2,-3
31,2009,2009,2,-3.5
32,2009,2009,2,-3.3
33,2009,2009,2,-4
35,2009,2009,2,-4
37,2009,2009,2,-3.5
38,2009,2009,2,-3.7
39,2009,2009,2,-3.3
41,2009,2009,2,-3.1
42,2009,2009,2,-3.2
47,2009,2009,2,-3.1
52,2009,2009,2,-3.7
54,2009,2009,2,-3.1
56,2009,2009,2,-3
57,2009,2009,2,-2.4
58,2009,2009,2,-4
60,2009,2009,2,-3.2
61,2009,2009,2,-2.9
65,2009,2009,2,-3.4
70,2009,2009,2,-3.6
72,2009,2009,2,-2.4
82,2009,2009,2,-3.2
85,2009,2009,2,-3.2
88,2009,2009,2,-2.3
90,2009,2009,2,-3.2
93,2009,2009,2,-3.7
94,2009,2009,2,-3.4
95,2009,2009,2,-3.2
96,2009,2009,2,-3.5
98,2009,2009,2,-3.3
101,2009,2009,2,-2.2
102,2009,2009,2,-3.26
103,2009,2009,2,-2.3
107,2009,2009,2,-2.8
108,2009,2009,2,-2.7685
1,2010,2009,2,0.5
3,2010,2009,2,0.2
4,2010,2009,2,1
5,2010,2009,2,0.3
7,2010,2009,2,-0.3
8,2010,2009,2,0.1
10,2010,2009,2,-0.26142654
14,2010,2009,2,-0.8
15,2010,2009,2,0.5
16,2010,2009,2,-0.2
19,2010,2009,2,0.6
20,2010,2009,2,0
22,2010,2009,2,0.8
23,2010,2009,2,0
24,2010,2009,2,0.3
26,2010,2009,2,-1.8
29,2010,2009,2,0.3
31,2010,2009,2,0.5
32,2010,2009,2,-0.2
33,2010,2009,2,0.5
35,2010,2009,2,0.2
37,2010,2009,2,0.5
38,2010,2009,2,0.1
39,2010,2009,2,0.4
41,2010,2009,2,0.6
42,2010,2009,2,1
47,2010,2009,2,0.3
52,2010,2009,2,-0.7
54,2010,2009,2,0.9
56,2010,2009,2,0.3
57,2010,2009,2,1.3
58,2010,2009,2,-1.5
60,2010,2009,2,0.8
65,2010,2009,2,0.2
70,2010,2009,2,0
72,2010,2009,2,0.4
82,2010,2009,2,-0.1
85,2010,2009,2,-0.1
88,2010,2009,2,0.5
90,2010,2009,2,0.1
93,2010,2009,2,0.5
94,2010,2009,2,0.2
95,2010,2009,2,0.3
96,2010,2009,2,0.2
98,2010,2009,2,-1
101,2010,2009,2,1.2
102,2010,2009,2,0.7
103,2010,2009,2,1.6
107,2010,2009,2,0.4
108,2010,2009,2,0.4744
1,2009,2009,3,-4.3
7,2009,2009,3,-5
8,2009,2009,3,-4.6
14,2009,2009,3,-4.2
15,2009,2009,3,-4.5
16,2009,2009,3,-4.4
19,2009,2009,3,-4.8
20,2009,2009,3,-4.9
22,2009,2009,3,-4.3
23,2009,2009,3,-4.5
24,2009,2009,3,-4.44778807634688
29,2009,2009,3,-4
30,2009,2009,3,-4.6
31,2009,2009,3,-4.5
32,2009,2009,3,-4.3
33,2009,2009,3,-4.5
35,2009,2009,3,-4.3
37,2009,2009,3,-4.1
38,2009,2009,3,-4.9
39,2009,2009,3,-4.6
40,2009,2009,3,-4.7
41,2009,2009,3,-4.7
42,2009,2009,3,-4.4
47,2009,2009,3,-4.3
48,2009,2009,3,-4.8
52,2009,2009,3,-4.5
54,2009,2009,3,-4.4
57,2009,2009,3,-4
63,2009,2009,3,-4.5
70,2009,2009,3,-4.6
72,2009,2009,3,-4.9
73,2009,2009,3,-5
80,2009,2009,3,-4.662
82,2009,2009,3,-4.3
84,2009,2009,3,-4.6
85,2009,2009,3,-4.3
88,2009,2009,3,-4.4
89,2009,2009,3,-4.5
90,2009,2009,3,-4.9
93,2009,2009,3,-4.1
94,2009,2009,3,-4.5
95,2009,2009,3,-4.41
96,2009,2009,3,-4.4
97,2009,2009,3,-4.4
98,2009,2009,3,-4.8
99,2009,2009,3,-4.2
101,2009,2009,3,-4.1
103,2009,2009,3,-3.6
104,2009,2009,3,-4.4
105,2009,2009,3,-4.8
106,2009,2009,3,-4.5
107,2009,2009,3,-4.47
108,2009,2009,3,-4.8
1,2010,2009,3,0
7,2010,2009,3,-0.2
8,2010,2009,3,0.1
14,2010,2009,3,0.3
15,2010,2009,3,0.25
16,2010,2009,3,-0.2
19,2010,2009,3,-0.1
20,2010,2009,3,0.3
22,2010,2009,3,0.3
23,2010,2009,3,0.7
24,2010,2009,3,0.409087345365977
29,2010,2009,3,0.3
30,2010,2009,3,-0.3
31,2010,2009,3,1
32,2010,2009,3,0.4
33,2010,2009,3,0
35,2010,2009,3,0.3
37,2010,2009,3,0.7
38,2010,2009,3,0
39,2010,2009,3,0.4
40,2010,2009,3,0
41,2010,2009,3,0.3
42,2010,2009,3,0.9
47,2010,2009,3,-0.1
48,2010,2009,3,-0.3
52,2010,2009,3,-0.2
54,2010,2009,3,0.6
57,2010,2009,3,1.3
63,2010,2009,3,0.3
70,2010,2009,3,-0.3
72,2010,2009,3,0.4
73,2010,2009,3,-1
80,2010,2009,3,0.278
82,2010,2009,3,0.1
84,2010,2009,3,0.1
85,2010,2009,3,-0.3
88,2010,2009,3,0.5
89,2010,2009,3,0.5
90,2010,2009,3,-0.3
93,2010,2009,3,0.5
94,2010,2009,3,-0.2
95,2010,2009,3,0.48
96,2010,2009,3,0.7
97,2010,2009,3,1.2
98,2010,2009,3,-0.4
99,2010,2009,3,0.8
101,2010,2009,3,1.3
103,2010,2009,3,1.7
104,2010,2009,3,0.5
105,2010,2009,3,0
106,2010,2009,3,1.4
107,2010,2009,3,0.647
108,2010,2009,3,0.1
1,2009,2009,4,-4.5
3,2009,2009,4,-4
4,2009,2009,4,-3.5
5,2009,2009,4,-4
7,2009,2009,4,-4
8,2009,2009,4,-4
10,2009,2009,4,-3.675
14,2009,2009,4,-4
15,2009,2009,4,-3.9
16,2009,2009,4,-3.8
20,2009,2009,4,-4
22,2009,2009,4,-4
23,2009,2009,4,-3.8
29,2009,2009,4,-3.9
31,2009,2009,4,-4
33,2009,2009,4,-4
35,2009,2009,4,-4
37,2009,2009,4,-3.9
38,2009,2009,4,-4
39,2009,2009,4,-4
40,2009,2009,4,-3.9
41,2009,2009,4,-4.1
42,2009,2009,4,-3.9
48,2009,2009,4,-3.8
49,2009,2009,4,-3.9
50,2009,2009,4,-3.75
52,2009,2009,4,-3.8
54,2009,2009,4,-3.9
57,2009,2009,4,-4
58,2009,2009,4,-3.9
59,2009,2009,4,-3.6
61,2009,2009,4,-4.3
63,2009,2009,4,-3.8
65,2009,2009,4,-3.9
68,2009,2009,4,-4.2
70,2009,2009,4,-3.9
73,2009,2009,4,-5
82,2009,2009,4,-3.9
84,2009,2009,4,-4
88,2009,2009,4,-3.8
89,2009,2009,4,-4
90,2009,2009,4,-3.9
91,2009,2009,4,-3.8
93,2009,2009,4,-4
94,2009,2009,4,-4
95,2009,2009,4,-3.67438774
96,2009,2009,4,-3.9
97,2009,2009,4,-3.8
98,2009,2009,4,-4.2
99,2009,2009,4,-3.8
101,2009,2009,4,-3.6
102,2009,2009,4,-3.9
103,2009,2009,4,-3.6
104,2009,2009,4,-3.8
106,2009,2009,4,-3.9
107,2009,2009,4,-4.0057
108,2009,2009,4,-4.2
1,2010,2009,4,0.5
3,2010,2009,4,1
4,2010,2009,4,2.1
5,2010,2009,4,1
7,2010,2009,4,0.9
8,2010,2009,4,0.8
10,2010,2009,4,1.5274
14,2010,2009,4,1
15,2010,2009,4,1
16,2010,2009,4,1.2
20,2010,2009,4,1
22,2010,2009,4,1
23,2010,2009,4,1.5
29,2010,2009,4,0.8
31,2010,2009,4,1
33,2010,2009,4,1
35,2010,2009,4,0.7
37,2010,2009,4,1.2
38,2010,2009,4,0.7
39,2010,2009,4,0.8
40,2010,2009,4,0.7
41,2010,2009,4,1
42,2010,2009,4,1.3
48,2010,2009,4,0.8
49,2010,2009,4,1.2
50,2010,2009,4,1.5
52,2010,2009,4,0.9
54,2010,2009,4,0.9
57,2010,2009,4,1.4
58,2010,2009,4,1.2
59,2010,2009,4,1.5
61,2010,2009,4,0.7
63,2010,2009,4,1.2
65,2010,2009,4,0.8
68,2010,2009,4,0.5
70,2010,2009,4,1.2
73,2010,2009,4,-1
82,2010,2009,4,0.7
84,2010,2009,4,0.1
88,2010,2009,4,1.5
89,2010,2009,4,0.75
90,2010,2009,4,0.5
91,2010,2009,4,0.9
93,2010,2009,4,0.5
94,2010,2009,4,0.2
95,2010,2009,4,1.647033435
96,2010,2009,4,1.3
97,2010,2009,4,2
98,2010,2009,4,0.7
99,2010,2009,4,1.6
101,2010,2009,4,2.1
102,2010,2009,4,0.8
103,2010,2009,4,2
104,2010,2009,4,1.5
106,2010,2009,4,2.4
107,2010,2009,4,0.8263
108,2010,2009,4,0.5422
1,2010,2010,1,1
2,2010,2010,1,1.5
4,2010,2010,1,1.7
7,2010,2010,1,1.4
8,2010,2010,1,0.9
10,2010,2010,1,1.6536
11,2010,2010,1,1.7
14,2010,2010,1,1.1
15,2010,2010,1,1.1
16,2010,2010,1,1.3
18,2010,2010,1,1.4
20,2010,2010,1,1
22,2010,2010,1,1.3
23,2010,2010,1,1.5
24,2010,2010,1,1.5
26,2010,2010,1,0.3
29,2010,2010,1,0.9
30,2010,2010,1,1
31,2010,2010,1,1.1
32,2010,2010,1,0.8
33,2010,2010,1,1
35,2010,2010,1,1
36,2010,2010,1,0.8
37,2010,2010,1,1.1
38,2010,2010,1,1
39,2010,2010,1,1
41,2010,2010,1,1.2
42,2010,2010,1,1.4
47,2010,2010,1,0.6
48,2010,2010,1,0.8
52,2010,2010,1,1.3
54,2010,2010,1,1.1
56,2010,2010,1,1
57,2010,2010,1,1.5
58,2010,2010,1,0.5
59,2010,2010,1,1.7
61,2010,2010,1,1.5
65,2010,2010,1,1.1
67,2010,2010,1,1.4
68,2010,2010,1,1
70,2010,2010,1,1.8
73,2010,2010,1,0.8
80,2010,2010,1,1
82,2010,2010,1,1.2
84,2010,2010,1,1
85,2010,2010,1,0.6
88,2010,2010,1,1.4
89,2010,2010,1,1.2
90,2010,2010,1,0.7
93,2010,2010,1,1
94,2010,2010,1,1
95,2010,2010,1,1.4285
96,2010,2010,1,1.3
97,2010,2010,1,2.1
98,2010,2010,1,1
99,2010,2010,1,1.6
101,2010,2010,1,1.8
102,2010,2010,1,1.1
105,2010,2010,1,1.6
107,2010,2010,1,1.7
108,2010,2010,1,1.2444
1,2011,2010,1,1.5
2,2011,2010,1,2
4,2011,2010,1,1.5
7,2011,2010,1,1.7
8,2011,2010,1,1.3
10,2011,2010,1,1.493
11,2011,2010,1,2
14,2011,2010,1,1.3
15,2011,2010,1,1.7
16,2011,2010,1,1.4
18,2011,2010,1,1.8
20,2011,2010,1,1.5
22,2011,2010,1,1.6
23,2011,2010,1,1.7
24,2011,2010,1,1.2
26,2011,2010,1,0.8
29,2011,2010,1,1.7
30,2011,2010,1,0.9
31,2011,2010,1,1.8
32,2011,2010,1,1.6
33,2011,2010,1,1
36,2011,2010,1,1.5
37,2011,2010,1,1
38,2011,2010,1,1.2
39,2011,2010,1,1.3
41,2011,2010,1,1.6
42,2011,2010,1,1.8
47,2011,2010,1,1
52,2011,2010,1,1.5
54,2011,2010,1,1.4
56,2011,2010,1,1.7
57,2011,2010,1,2.2
58,2011,2010,1,1.4
59,2011,2010,1,1.8
65,2011,2010,1,1.6
67,2011,2010,1,2.3
68,2011,2010,1,1.9
70,2011,2010,1,2.1
73,2011,2010,1,1
80,2011,2010,1,1.7
82,2011,2010,1,1.3
84,2011,2010,1,1.4
85,2011,2010,1,1.2
88,2011,2010,1,1.8
89,2011,2010,1,1.9
90,2011,2010,1,1
93,2011,2010,1,1.4
94,2011,2010,1,1.2
95,2011,2010,1,1.8121
96,2011,2010,1,1.9
97,2011,2010,1,2.6
98,2011,2010,1,2.2
99,2011,2010,1,2
101,2011,2010,1,1.3
102,2011,2010,1,1.2
105,2011,2010,1,2.35
107,2011,2010,1,1.3
108,2011,2010,1,0.9456
1,2010,2010,2,1
2,2010,2010,2,1.3
3,2010,2010,2,1.5
4,2010,2010,2,1.4
5,2010,2010,2,1.6
7,2010,2010,2,1
8,2010,2010,2,0.9
10,2010,2010,2,1.47819
14,2010,2010,2,0.9
15,2010,2010,2,1
16,2010,2010,2,1.2
22,2010,2010,2,1
24,2010,2010,2,1.1
29,2010,2010,2,1
30,2010,2010,2,0.9
31,2010,2010,2,1.2
32,2010,2010,2,0.7
35,2010,2010,2,1.1
36,2010,2010,2,0.8
37,2010,2010,2,1.1
38,2010,2010,2,0.8
39,2010,2010,2,1
41,2010,2010,2,1
42,2010,2010,2,1
47,2010,2010,2,0.8
48,2010,2010,2,0.9
52,2010,2010,2,1
54,2010,2010,2,1.1
56,2010,2010,2,1
58,2010,2010,2,1.2
59,2010,2010,2,1.4
61,2010,2010,2,1.4
67,2010,2010,2,1.3
68,2010,2010,2,1
70,2010,2010,2,1.5
73,2010,2010,2,0.75
80,2010,2010,2,1.2
82,2010,2010,2,1.2
89,2010,2010,2,1
90,2010,2010,2,0.5
93,2010,2010,2,1
94,2010,2010,2,0.9
95,2010,2010,2,1.4285
96,2010,2010,2,1
97,2010,2010,2,1.7
98,2010,2010,2,1.2
99,2010,2010,2,1.5
101,2010,2010,2,1.2
102,2010,2010,2,0.9
105,2010,2010,2,0.84
106,2010,2010,2,1.2
107,2010,2010,2,1.3007
108,2010,2010,2,1.3685525
109,2010,2010,2,1
1,2011,2010,2,1.5
2,2011,2010,2,1.7
3,2011,2010,2,1.7
4,2011,2010,2,1.7
5,2011,2010,2,2.3
7,2011,2010,2,1.6
8,2011,2010,2,1.3
10,2011,2010,2,1.45788
14,2011,2010,2,1.1
15,2011,2010,2,1.5
16,2011,2010,2,1.4
22,2011,2010,2,1.4
24,2011,2010,2,1.2
29,2011,2010,2,1.5
30,2011,2010,2,1.3
31,2011,2010,2,2
32,2011,2010,2,1.5
36,2011,2010,2,1.8
37,2011,2010,2,1.3
38,2011,2010,2,1.4
39,2011,2010,2,1.4
41,2011,2010,2,1.6
42,2011,2010,2,1.8
47,2011,2010,2,1
48,2011,2010,2,1.6
52,2011,2010,2,1.2
54,2011,2010,2,1.4
56,2011,2010,2,1.3
58,2011,2010,2,1.9
59,2011,2010,2,1.6
67,2011,2010,2,1.5
68,2011,2010,2,1.8
70,2011,2010,2,1.8
73,2011,2010,2,1
80,2011,2010,2,1.8
82,2011,2010,2,1.5
89,2011,2010,2,1.5
90,2011,2010,2,1.1
93,2011,2010,2,1.4
94,2011,2010,2,1.2
95,2011,2010,2,1.81209
96,2011,2010,2,1.9
97,2011,2010,2,2.6
98,2011,2010,2,1.6
99,2011,2010,2,2
101,2011,2010,2,1.4
102,2011,2010,2,1.1
105,2011,2010,2,1.43
106,2011,2010,2,2
107,2011,2010,2,1.6232
108,2011,2010,2,0.96237122
109,2011,2010,2,1.3
4,2010,2010,3,1.4
5,2010,2010,3,1.2
7,2010,2010,3,1.4
8,2010,2010,3,1
10,2010,2010,3,1.2
14,2010,2010,3,1.1
15,2010,2010,3,1.3
16,2010,2010,3,1.1
20,2010,2010,3,1.2
22,2010,2010,3,1
23,2010,2010,3,1.2
24,2010,2010,3,1
29,2010,2010,3,1
30,2010,2010,3,1
31,2010,2010,3,1.1
32,2010,2010,3,1.1
33,2010,2010,3,0.9
35,2010,2010,3,1.1
36,2010,2010,3,1.2
37,2010,2010,3,1.1
38,2010,2010,3,1.1
39,2010,2010,3,1.1
41,2010,2010,3,1
45,2010,2010,3,0.8
47,2010,2010,3,0.9
48,2010,2010,3,0.9
49,2010,2010,3,1.4
52,2010,2010,3,1.2
54,2010,2010,3,1.1
57,2010,2010,3,1.1
70,2010,2010,3,1.3
73,2010,2010,3,0.75
80,2010,2010,3,1.3
82,2010,2010,3,1.2
84,2010,2010,3,1.1
85,2010,2010,3,0.9
88,2010,2010,3,1.2
89,2010,2010,3,1
90,2010,2010,3,0.7
93,2010,2010,3,1
94,2010,2010,3,1
95,2010,2010,3,1.1501
96,2010,2010,3,1.2
97,2010,2010,3,1.2
98,2010,2010,3,1.1
99,2010,2010,3,1.3
101,2010,2010,3,1.1
102,2010,2010,3,1.1
103,2010,2010,3,1.5
104,2010,2010,3,1
105,2010,2010,3,1
106,2010,2010,3,1.2
107,2010,2010,3,0.991
108,2010,2010,3,0.9
109,2010,2010,3,1.24
4,2011,2010,3,1.7
5,2011,2010,3,1.6
7,2011,2010,3,1.4
8,2011,2010,3,1.3
10,2011,2010,3,1.4
14,2011,2010,3,1.1
15,2011,2010,3,1.6
16,2011,2010,3,1.4
20,2011,2010,3,1.7
22,2011,2010,3,1.4
23,2011,2010,3,1.4
24,2011,2010,3,1
29,2011,2010,3,1.5
30,2011,2010,3,1
31,2011,2010,3,1.4
32,2011,2010,3,1
33,2011,2010,3,1.2
36,2011,2010,3,1.4
37,2011,2010,3,1.1
38,2011,2010,3,1.1
39,2011,2010,3,1.6
41,2011,2010,3,1.5
45,2011,2010,3,1.6
47,2011,2010,3,0.9
48,2011,2010,3,1.6
49,2011,2010,3,2.2
52,2011,2010,3,0.6
54,2011,2010,3,1.2
57,2011,2010,3,1.4
70,2011,2010,3,1.4
73,2011,2010,3,1
80,2011,2010,3,1.8
82,2011,2010,3,1.3
84,2011,2010,3,1.2
85,2011,2010,3,1
88,2011,2010,3,1.4
89,2011,2010,3,1.5
90,2011,2010,3,1
93,2011,2010,3,1.4
94,2011,2010,3,0.3
95,2011,2010,3,1.261
96,2011,2010,3,1.3
97,2011,2010,3,1.8
98,2011,2010,3,1.5
99,2011,2010,3,1.5
101,2011,2010,3,1.2
102,2011,2010,3,1.1
103,2011,2010,3,1.7
104,2011,2010,3,1.8
105,2011,2010,3,1.2
106,2011,2010,3,2
107,2011,2010,3,1.7333
108,2011,2010,3,1.1
109,2011,2010,3,1.25
1,2010,2010,4,1.5
2,2010,2010,4,1.7
3,2010,2010,4,1.7
4,2010,2010,4,1.6
5,2010,2010,4,1.6
7,2010,2010,4,1.7
8,2010,2010,4,1.6
14,2010,2010,4,1.8
15,2010,2010,4,1.7
16,2010,2010,4,1.6
20,2010,2010,4,1.7
22,2010,2010,4,1.6
23,2010,2010,4,1.6
24,2010,2010,4,1.5
26,2010,2010,4,1.8
28,2010,2010,4,1.7
29,2010,2010,4,1.7
30,2010,2010,4,1.6
31,2010,2010,4,1.6
32,2010,2010,4,1.6
33,2010,2010,4,1.5
35,2010,2010,4,1.7
37,2010,2010,4,1.6
38,2010,2010,4,1.8
39,2010,2010,4,1.6
41,2010,2010,4,1.7
42,2010,2010,4,1.6
47,2010,2010,4,1.5
48,2010,2010,4,1.7
52,2010,2010,4,1.7
54,2010,2010,4,1.7
56,2010,2010,4,1.6
57,2010,2010,4,1.5
58,2010,2010,4,1.3
61,2010,2010,4,1.8
65,2010,2010,4,1.4
67,2010,2010,4,1.7
68,2010,2010,4,1.4
70,2010,2010,4,1.6
73,2010,2010,4,1.9
80,2010,2010,4,1.8
82,2010,2010,4,1.6
84,2010,2010,4,1.6
85,2010,2010,4,1.6
89,2010,2010,4,1.5
93,2010,2010,4,1.3
94,2010,2010,4,1.6
95,2010,2010,4,1.65397549427689
96,2010,2010,4,1.7
97,2010,2010,4,1.6
98,2010,2010,4,1.5
99,2010,2010,4,1.5
101,2010,2010,4,1.6
102,2010,2010,4,1.6
103,2010,2010,4,1.8
104,2010,2010,4,1.7
105,2010,2010,4,1.7
107,2010,2010,4,1.73067853
108,2010,2010,4,1.16972575
109,2010,2010,4,1.6
110,2010,2010,4,1.6
1,2011,2010,4,1.5
2,2011,2010,4,2.1
3,2011,2010,4,1.9
4,2011,2010,4,1.4
5,2011,2010,4,2
7,2011,2010,4,1.4
8,2011,2010,4,1.3
14,2011,2010,4,1.7
15,2011,2010,4,1.6
16,2011,2010,4,1.8
20,2011,2010,4,2
22,2011,2010,4,1.3
23,2011,2010,4,1.5
24,2011,2010,4,1
26,2011,2010,4,2.2
28,2011,2010,4,1.8
29,2011,2010,4,1.4
30,2011,2010,4,1.3
31,2011,2010,4,1.2
32,2011,2010,4,1.2
33,2011,2010,4,1.3
35,2011,2010,4,1.5
37,2011,2010,4,1.4
38,2011,2010,4,1.1
39,2011,2010,4,1.7
41,2011,2010,4,1.5
42,2011,2010,4,1.6
47,2011,2010,4,1
48,2011,2010,4,1.7
52,2011,2010,4,1.1
54,2011,2010,4,1.5
56,2011,2010,4,1.2
57,2011,2010,4,1.4
58,2011,2010,4,1.9
61,2011,2010,4,2.1
65,2011,2010,4,1.1
67,2011,2010,4,1.5
68,2011,2010,4,1.6
70,2011,2010,4,1.3
73,2011,2010,4,1.2
80,2011,2010,4,2.1
82,2011,2010,4,1.3
84,2011,2010,4,1.4
85,2011,2010,4,1.2
89,2011,2010,4,1.7
93,2011,2010,4,1.4
94,2011,2010,4,1
95,2011,2010,4,1.55168273426699
96,2011,2010,4,1.5
97,2011,2010,4,1.4
98,2011,2010,4,1.5
99,2011,2010,4,1.5
101,2011,2010,4,1.4
102,2011,2010,4,1.2
103,2011,2010,4,1.7
104,2011,2010,4,1.7
105,2011,2010,4,1.3
107,2011,2010,4,1.72084725
108,2011,2010,4,1.43379525
109,2011,2010,4,1.048
110,2011,2010,4,1.4
3,2011,2011,1,2
4,2011,2011,1,1.6
5,2011,2011,1,1.7
7,2011,2011,1,1.4
8,2011,2011,1,1.4
14,2011,2011,1,1.5
15,2011,2011,1,1.6
16,2011,2011,1,1.9
19,2011,2011,1,1.7
20,2011,2011,1,2
22,2011,2011,1,1.6
23,2011,2011,1,1.7
24,2011,2011,1,1.2
26,2011,2011,1,2.1
29,2011,2011,1,1.3
30,2011,2011,1,1.4
31,2011,2011,1,1.5
32,2011,2011,1,1.3
33,2011,2011,1,2
36,2011,2011,1,1.8
37,2011,2011,1,1.4
38,2011,2011,1,1.3
39,2011,2011,1,1.7
41,2011,2011,1,1.5
42,2011,2011,1,1.6
47,2011,2011,1,1.1
48,2011,2011,1,1.5
52,2011,2011,1,1.6
56,2011,2011,1,1.5
59,2011,2011,1,1.7
67,2011,2011,1,2
68,2011,2011,1,1.6
70,2011,2011,1,1.7
73,2011,2011,1,2
80,2011,2011,1,1.7
85,2011,2011,1,1.6
88,2011,2011,1,1.5
89,2011,2011,1,1.6
90,2011,2011,1,1.8
93,2011,2011,1,1.4
94,2011,2011,1,1.3
95,2011,2011,1,1.5592470835
96,2011,2011,1,1.7
97,2011,2011,1,1.6
98,2011,2011,1,1.6
99,2011,2011,1,1.6
101,2011,2011,1,1.7
102,2011,2011,1,1.5
103,2011,2011,1,1.6
104,2011,2011,1,1.7
105,2011,2011,1,1.4
106,2011,2011,1,1.7
107,2011,2011,1,1.7626901548
109,2011,2011,1,1.3
110,2011,2011,1,1.4
3,2012,2011,1,1.8
4,2012,2011,1,2
5,2012,2011,1,1.5
7,2012,2011,1,1.8
8,2012,2011,1,1.6
14,2012,2011,1,1.4
15,2012,2011,1,1.9
16,2012,2011,1,1.7
19,2012,2011,1,1.9
20,2012,2011,1,2.2
22,2012,2011,1,1.6
23,2012,2011,1,1.8
24,2012,2011,1,1.4
26,2012,2011,1,2.2
29,2012,2011,1,1.6
31,2012,2011,1,1.7
32,2012,2011,1,1.3
33,2012,2011,1,2.2
36,2012,2011,1,2.3
37,2012,2011,1,1.6
38,2012,2011,1,1.3
39,2012,2011,1,1.2
41,2012,2011,1,1.8
42,2012,2011,1,1.7
47,2012,2011,1,1.5
52,2012,2011,1,1.7
56,2012,2011,1,1.8
59,2012,2011,1,1.9
67,2012,2011,1,1.5
68,2012,2011,1,1.7
70,2012,2011,1,1.5
73,2012,2011,1,1.5
80,2012,2011,1,1.9
85,2012,2011,1,1.8
88,2012,2011,1,1.8
89,2012,2011,1,1.9
90,2012,2011,1,1.9
93,2012,2011,1,1.8
94,2012,2011,1,1.6
95,2012,2011,1,1.838007732
96,2012,2011,1,1.6
97,2012,2011,1,2
98,2012,2011,1,2.1
99,2012,2011,1,1.7
101,2012,2011,1,2
102,2012,2011,1,1.4
103,2012,2011,1,1.8
104,2012,2011,1,1.7
105,2012,2011,1,1.7
106,2012,2011,1,2
107,2012,2011,1,1.5714367689
109,2012,2011,1,1.3
110,2012,2011,1,1.6
1,2011,2011,2,1.5
2,2011,2011,2,1.7
3,2011,2011,2,2
4,2011,2011,2,1.6
5,2011,2011,2,1.9
7,2011,2011,2,1.4
8,2011,2011,2,1.7
14,2011,2011,2,1.5
15,2011,2011,2,1.8
16,2011,2011,2,1.9
20,2011,2011,2,1.9
22,2011,2011,2,1.8
23,2011,2011,2,1.7
24,2011,2011,2,1.5
26,2011,2011,2,1.5
29,2011,2011,2,1.6
31,2011,2011,2,1.7
32,2011,2011,2,1.7
33,2011,2011,2,1.7
37,2011,2011,2,1.7
39,2011,2011,2,1.9
41,2011,2011,2,1.6
42,2011,2011,2,1.6
47,2011,2011,2,1.3
48,2011,2011,2,1.4
49,2011,2011,2,2.1
52,2011,2011,2,1.8
54,2011,2011,2,1.8
56,2011,2011,2,1.7764109326
57,2011,2011,2,1.6
67,2011,2011,2,1.5
68,2011,2011,2,1.8
70,2011,2011,2,1.9
73,2011,2011,2,2
80,2011,2011,2,1.6
82,2011,2011,2,1.5
88,2011,2011,2,1.76
89,2011,2011,2,1.5
90,2011,2011,2,1.6
93,2011,2011,2,2
94,2011,2011,2,1.9
95,2011,2011,2,1.7606666667
96,2011,2011,2,1.9
97,2011,2011,2,1.7
98,2011,2011,2,1.8
99,2011,2011,2,1.7
101,2011,2011,2,1.7
102,2011,2011,2,1.4
104,2011,2011,2,1.6
105,2011,2011,2,1.7
106,2011,2011,2,1.5
107,2011,2011,2,1.8452839084
108,2011,2011,2,1.692159
109,2011,2011,2,1.9
110,2011,2011,2,1.6
1,2012,2011,2,1.7
2,2012,2011,2,2
3,2012,2011,2,2.2
4,2012,2011,2,2
5,2012,2011,2,1.6
7,2012,2011,2,1.6
8,2012,2011,2,1.6
14,2012,2011,2,1.5
15,2012,2011,2,1.7
16,2012,2011,2,1.7
20,2012,2011,2,2
22,2012,2011,2,1.7
